"County","FIPS","Year","Race","Type","Measure Type","Variable","Value"
"Litchfield County","09005","2001-2003","All","Infant","Number","Fetal Mortality",26
"Litchfield County","09005","2001-2003","All","Infant","Rate","Fetal Mortality",4.53
"Litchfield County","09005","2001-2003","All","Neonatal","Number","Fetal Mortality",20
"Litchfield County","09005","2001-2003","All","Neonatal","Rate","Fetal Mortality",3.48
"Litchfield County","09005","2001-2003","All","Postneonatal","Number","Fetal Mortality",6
"Litchfield County","09005","2001-2003","All","Postneonatal","Rate","Fetal Mortality",1.04
"Litchfield County","09005","2001-2003","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2001-2003","Black or African American","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2001-2003","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2001-2003","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2001-2003","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2001-2003","Other","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2001-2003","White","Fetal","Number","Fetal Mortality",23
"Litchfield County","09005","2001-2003","White","Infant","Number","Fetal Mortality",22
"Litchfield County","09005","2002-2004","All","Fetal","Number","Fetal Mortality",29
"Litchfield County","09005","2002-2004","All","Fetal","Rate","Fetal Mortality",5.06
"Litchfield County","09005","2002-2004","All","Infant","Number","Fetal Mortality",23
"Litchfield County","09005","2002-2004","All","Infant","Rate","Fetal Mortality",4.02
"Litchfield County","09005","2002-2004","All","Neonatal","Number","Fetal Mortality",15
"Litchfield County","09005","2002-2004","All","Neonatal","Rate","Fetal Mortality",2.62
"Litchfield County","09005","2002-2004","All","Postneonatal","Number","Fetal Mortality",8
"Litchfield County","09005","2002-2004","All","Postneonatal","Rate","Fetal Mortality",1.4
"Litchfield County","09005","2002-2004","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2002-2004","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2002-2004","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2002-2004","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2002-2004","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2002-2004","Other","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2002-2004","White","Fetal","Number","Fetal Mortality",23
"Litchfield County","09005","2002-2004","White","Infant","Number","Fetal Mortality",20
"Litchfield County","09005","2003-2005","All","Fetal","Number","Fetal Mortality",25
"Litchfield County","09005","2003-2005","All","Fetal","Rate","Fetal Mortality",4.39
"Litchfield County","09005","2003-2005","All","Infant","Number","Fetal Mortality",21
"Litchfield County","09005","2003-2005","All","Infant","Rate","Fetal Mortality",3.69
"Litchfield County","09005","2003-2005","All","Neonatal","Number","Fetal Mortality",14
"Litchfield County","09005","2003-2005","All","Neonatal","Rate","Fetal Mortality",2.46
"Litchfield County","09005","2003-2005","All","Postneonatal","Number","Fetal Mortality",7
"Litchfield County","09005","2003-2005","All","Postneonatal","Rate","Fetal Mortality",1.23
"Litchfield County","09005","2003-2005","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2003-2005","Black or African American","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2003-2005","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2003-2005","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2003-2005","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2003-2005","Other","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2003-2005","White","Fetal","Number","Fetal Mortality",21
"Litchfield County","09005","2003-2005","White","Infant","Number","Fetal Mortality",19
"Litchfield County","09005","2004-2006","All","Fetal","Number","Fetal Mortality",26
"Litchfield County","09005","2004-2006","All","Fetal","Rate","Fetal Mortality",4.62
"Litchfield County","09005","2004-2006","All","Infant","Number","Fetal Mortality",20
"Litchfield County","09005","2004-2006","All","Infant","Rate","Fetal Mortality",3.55
"Litchfield County","09005","2004-2006","All","Neonatal","Number","Fetal Mortality",12
"Litchfield County","09005","2004-2006","All","Neonatal","Rate","Fetal Mortality",2.13
"Litchfield County","09005","2004-2006","All","Postneonatal","Number","Fetal Mortality",8
"Litchfield County","09005","2004-2006","All","Postneonatal","Rate","Fetal Mortality",1.42
"Litchfield County","09005","2004-2006","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2004-2006","Black or African American","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2004-2006","Hispanic or Latino","Fetal","Number","Fetal Mortality",8
"Litchfield County","09005","2004-2006","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2004-2006","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2004-2006","Other","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2004-2006","White","Fetal","Number","Fetal Mortality",23
"Litchfield County","09005","2004-2006","White","Infant","Number","Fetal Mortality",19
"Litchfield County","09005","2005-2007","All","Fetal","Number","Fetal Mortality",35
"Litchfield County","09005","2005-2007","All","Fetal","Rate","Fetal Mortality",6.37
"Litchfield County","09005","2005-2007","All","Infant","Number","Fetal Mortality",21
"Litchfield County","09005","2005-2007","All","Infant","Rate","Fetal Mortality",3.82
"Litchfield County","09005","2005-2007","All","Neonatal","Number","Fetal Mortality",17
"Litchfield County","09005","2005-2007","All","Neonatal","Rate","Fetal Mortality",3.1
"Litchfield County","09005","2005-2007","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2005-2007","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2005-2007","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2005-2007","Black or African American","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2005-2007","Hispanic or Latino","Fetal","Number","Fetal Mortality",10
"Litchfield County","09005","2005-2007","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2005-2007","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2005-2007","Other","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2005-2007","White","Fetal","Number","Fetal Mortality",32
"Litchfield County","09005","2005-2007","White","Infant","Number","Fetal Mortality",19
"Litchfield County","09005","2006-2008","All","Fetal","Number","Fetal Mortality",40
"Litchfield County","09005","2006-2008","All","Fetal","Rate","Fetal Mortality",7.43
"Litchfield County","09005","2006-2008","All","Infant","Number","Fetal Mortality",24
"Litchfield County","09005","2006-2008","All","Infant","Rate","Fetal Mortality",4.46
"Litchfield County","09005","2006-2008","All","Neonatal","Number","Fetal Mortality",20
"Litchfield County","09005","2006-2008","All","Neonatal","Rate","Fetal Mortality",3.71
"Litchfield County","09005","2006-2008","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2006-2008","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2006-2008","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2006-2008","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2006-2008","Hispanic or Latino","Fetal","Number","Fetal Mortality",8
"Litchfield County","09005","2006-2008","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2006-2008","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2006-2008","Other","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2006-2008","White","Fetal","Number","Fetal Mortality",37
"Litchfield County","09005","2006-2008","White","Infant","Number","Fetal Mortality",21
"Litchfield County","09005","2007-2009","All","Fetal","Number","Fetal Mortality",39
"Litchfield County","09005","2007-2009","All","Fetal","Rate","Fetal Mortality",7.64
"Litchfield County","09005","2007-2009","All","Infant","Number","Fetal Mortality",25
"Litchfield County","09005","2007-2009","All","Infant","Rate","Fetal Mortality",4.9
"Litchfield County","09005","2007-2009","All","Neonatal","Number","Fetal Mortality",22
"Litchfield County","09005","2007-2009","All","Neonatal","Rate","Fetal Mortality",4.31
"Litchfield County","09005","2007-2009","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2007-2009","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2007-2009","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2007-2009","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2007-2009","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2007-2009","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2007-2009","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2007-2009","Other","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2007-2009","White","Fetal","Number","Fetal Mortality",37
"Litchfield County","09005","2007-2009","White","Infant","Number","Fetal Mortality",22
"Litchfield County","09005","2008-2010","All","Fetal","Number","Fetal Mortality",27
"Litchfield County","09005","2008-2010","All","Fetal","Rate","Fetal Mortality",5.54
"Litchfield County","09005","2008-2010","All","Infant","Number","Fetal Mortality",23
"Litchfield County","09005","2008-2010","All","Infant","Rate","Fetal Mortality",4.72
"Litchfield County","09005","2008-2010","All","Neonatal","Number","Fetal Mortality",20
"Litchfield County","09005","2008-2010","All","Neonatal","Rate","Fetal Mortality",4.1
"Litchfield County","09005","2008-2010","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2008-2010","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2008-2010","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2008-2010","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2008-2010","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2008-2010","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2008-2010","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2008-2010","Other","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2008-2010","White","Fetal","Number","Fetal Mortality",24
"Litchfield County","09005","2008-2010","White","Infant","Number","Fetal Mortality",21
"Litchfield County","09005","2009-2011","All","Fetal","Number","Fetal Mortality",22
"Litchfield County","09005","2009-2011","All","Fetal","Rate","Fetal Mortality",4.72
"Litchfield County","09005","2009-2011","All","Infant","Number","Fetal Mortality",19
"Litchfield County","09005","2009-2011","All","Infant","Rate","Fetal Mortality",4.08
"Litchfield County","09005","2009-2011","All","Neonatal","Number","Fetal Mortality",16
"Litchfield County","09005","2009-2011","All","Neonatal","Rate","Fetal Mortality",3.43
"Litchfield County","09005","2009-2011","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009-2011","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2009-2011","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2009-2011","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2009-2011","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009-2011","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009-2011","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009-2011","Other","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009-2011","White","Fetal","Number","Fetal Mortality",20
"Litchfield County","09005","2009-2011","White","Infant","Number","Fetal Mortality",18
"Litchfield County","09005","2010-2012","All","Fetal","Number","Fetal Mortality",18
"Litchfield County","09005","2010-2012","All","Fetal","Rate","Fetal Mortality",3.97
"Litchfield County","09005","2010-2012","All","Infant","Number","Fetal Mortality",28
"Litchfield County","09005","2010-2012","All","Infant","Rate","Fetal Mortality",6.17
"Litchfield County","09005","2010-2012","All","Neonatal","Number","Fetal Mortality",24
"Litchfield County","09005","2010-2012","All","Neonatal","Rate","Fetal Mortality",5.29
"Litchfield County","09005","2010-2012","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2010-2012","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2010-2012","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2010-2012","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2010-2012","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2010-2012","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2010-2012","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2010-2012","Other","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2010-2012","White","Fetal","Number","Fetal Mortality",16
"Litchfield County","09005","2010-2012","White","Infant","Number","Fetal Mortality",27
"Litchfield County","09005","2011-2013","All","Fetal","Number","Fetal Mortality",13
"Litchfield County","09005","2011-2013","All","Fetal","Rate","Fetal Mortality",2.97
"Litchfield County","09005","2011-2013","All","Infant","Number","Fetal Mortality",28
"Litchfield County","09005","2011-2013","All","Infant","Rate","Fetal Mortality",6.4
"Litchfield County","09005","2011-2013","All","Neonatal","Number","Fetal Mortality",24
"Litchfield County","09005","2011-2013","All","Neonatal","Rate","Fetal Mortality",5.48
"Litchfield County","09005","2011-2013","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2011-2013","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2011-2013","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2011-2013","Black or African American","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2011-2013","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2011-2013","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2011-2013","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2011-2013","Other","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2011-2013","White","Fetal","Number","Fetal Mortality",12
"Litchfield County","09005","2011-2013","White","Infant","Number","Fetal Mortality",26
"Litchfield County","09005","2012-2014","All","Fetal","Number","Fetal Mortality",15
"Litchfield County","09005","2012-2014","All","Fetal","Rate","Fetal Mortality",3.52
"Litchfield County","09005","2012-2014","All","Infant","Number","Fetal Mortality",27
"Litchfield County","09005","2012-2014","All","Infant","Rate","Fetal Mortality",6.33
"Litchfield County","09005","2012-2014","All","Neonatal","Number","Fetal Mortality",23
"Litchfield County","09005","2012-2014","All","Neonatal","Rate","Fetal Mortality",5.39
"Litchfield County","09005","2012-2014","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2012-2014","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2012-2014","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2012-2014","Black or African American","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2012-2014","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2012-2014","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2012-2014","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2012-2014","Other","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2012-2014","White","Fetal","Number","Fetal Mortality",14
"Litchfield County","09005","2012-2014","White","Infant","Number","Fetal Mortality",26
"Middlesex County","09007","1999-2001","All","Fetal","Number","Fetal Mortality",29
"Middlesex County","09007","1999-2001","All","Fetal","Rate","Fetal Mortality",5.3
"Middlesex County","09007","1999-2001","All","Infant","Number","Fetal Mortality",27
"Middlesex County","09007","1999-2001","All","Infant","Rate","Fetal Mortality",4.94
"Middlesex County","09007","1999-2001","All","Neonatal","Number","Fetal Mortality",25
"Middlesex County","09007","1999-2001","All","Neonatal","Rate","Fetal Mortality",4.57
"Middlesex County","09007","1999-2001","All","Postneonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","1999-2001","All","Postneonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","1999-2001","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","1999-2001","Black or African American","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","1999-2001","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","1999-2001","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","1999-2001","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","1999-2001","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","1999-2001","White","Fetal","Number","Fetal Mortality",21
"Middlesex County","09007","1999-2001","White","Infant","Number","Fetal Mortality",25
"Middlesex County","09007","2000-2002","All","Fetal","Number","Fetal Mortality",24
"Middlesex County","09007","2000-2002","All","Fetal","Rate","Fetal Mortality",4.34
"Middlesex County","09007","2000-2002","All","Infant","Number","Fetal Mortality",29
"Middlesex County","09007","2000-2002","All","Infant","Rate","Fetal Mortality",5.24
"Middlesex County","09007","2000-2002","All","Neonatal","Number","Fetal Mortality",23
"Middlesex County","09007","2000-2002","All","Neonatal","Rate","Fetal Mortality",4.16
"Middlesex County","09007","2000-2002","All","Postneonatal","Number","Fetal Mortality",6
"Middlesex County","09007","2000-2002","All","Postneonatal","Rate","Fetal Mortality",1.08
"Middlesex County","09007","2000-2002","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2000-2002","Black or African American","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2000-2002","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"Middlesex County","09007","2000-2002","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2000-2002","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2000-2002","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2000-2002","White","Fetal","Number","Fetal Mortality",17
"Middlesex County","09007","2000-2002","White","Infant","Number","Fetal Mortality",26
"Middlesex County","09007","2001-2003","All","Fetal","Number","Fetal Mortality",31
"Middlesex County","09007","2001-2003","All","Fetal","Rate","Fetal Mortality",5.7
"Middlesex County","09007","2001-2003","All","Infant","Number","Fetal Mortality",22
"Middlesex County","09007","2001-2003","All","Infant","Rate","Fetal Mortality",4.05
"Middlesex County","09007","2001-2003","All","Neonatal","Number","Fetal Mortality",14
"Middlesex County","09007","2001-2003","All","Neonatal","Rate","Fetal Mortality",2.58
"Middlesex County","09007","2001-2003","All","Postneonatal","Number","Fetal Mortality",8
"Middlesex County","09007","2001-2003","All","Postneonatal","Rate","Fetal Mortality",1.47
"Middlesex County","09007","2001-2003","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2001-2003","Black or African American","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2001-2003","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2001-2003","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2001-2003","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2001-2003","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2001-2003","White","Fetal","Number","Fetal Mortality",28
"Middlesex County","09007","2001-2003","White","Infant","Number","Fetal Mortality",18
"Middlesex County","09007","2002-2004","All","Fetal","Number","Fetal Mortality",36
"Middlesex County","09007","2002-2004","All","Fetal","Rate","Fetal Mortality",6.58
"Middlesex County","09007","2002-2004","All","Infant","Number","Fetal Mortality",29
"Middlesex County","09007","2002-2004","All","Infant","Rate","Fetal Mortality",5.3
"Middlesex County","09007","2002-2004","All","Neonatal","Number","Fetal Mortality",21
"Middlesex County","09007","2002-2004","All","Neonatal","Rate","Fetal Mortality",3.84
"Middlesex County","09007","2002-2004","All","Postneonatal","Number","Fetal Mortality",8
"Middlesex County","09007","2002-2004","All","Postneonatal","Rate","Fetal Mortality",1.46
"Middlesex County","09007","2002-2004","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2002-2004","Black or African American","Infant","Number","Fetal Mortality",6
"Middlesex County","09007","2002-2004","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2002-2004","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2002-2004","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2002-2004","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2002-2004","White","Fetal","Number","Fetal Mortality",31
"Middlesex County","09007","2002-2004","White","Infant","Number","Fetal Mortality",23
"Middlesex County","09007","2003-2005","All","Fetal","Number","Fetal Mortality",38
"Middlesex County","09007","2003-2005","All","Fetal","Rate","Fetal Mortality",7.23
"Middlesex County","09007","2003-2005","All","Infant","Number","Fetal Mortality",23
"Middlesex County","09007","2003-2005","All","Infant","Rate","Fetal Mortality",4.37
"Middlesex County","09007","2003-2005","All","Neonatal","Number","Fetal Mortality",19
"Middlesex County","09007","2003-2005","All","Neonatal","Rate","Fetal Mortality",3.61
"Middlesex County","09007","2003-2005","All","Postneonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2003-2005","All","Postneonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2003-2005","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2003-2005","Black or African American","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2003-2005","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2003-2005","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2003-2005","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2003-2005","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2003-2005","White","Fetal","Number","Fetal Mortality",31
"Middlesex County","09007","2003-2005","White","Infant","Number","Fetal Mortality",18
"Middlesex County","09007","2004-2006","All","Fetal","Number","Fetal Mortality",35
"Middlesex County","09007","2004-2006","All","Fetal","Rate","Fetal Mortality",6.75
"Middlesex County","09007","2004-2006","All","Infant","Number","Fetal Mortality",18
"Middlesex County","09007","2004-2006","All","Infant","Rate","Fetal Mortality",3.47
"Middlesex County","09007","2004-2006","All","Neonatal","Number","Fetal Mortality",17
"Middlesex County","09007","2004-2006","All","Neonatal","Rate","Fetal Mortality",3.28
"Middlesex County","09007","2004-2006","All","Postneonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2004-2006","All","Postneonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2004-2006","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2004-2006","Black or African American","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2004-2006","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2004-2006","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2004-2006","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2004-2006","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2004-2006","White","Fetal","Number","Fetal Mortality",29
"Middlesex County","09007","2004-2006","White","Infant","Number","Fetal Mortality",15
"Middlesex County","09007","2005-2007","All","Fetal","Number","Fetal Mortality",34
"Middlesex County","09007","2005-2007","All","Fetal","Rate","Fetal Mortality",6.7
"Middlesex County","09007","2005-2007","All","Infant","Number","Fetal Mortality",20
"Middlesex County","09007","2005-2007","All","Infant","Rate","Fetal Mortality",3.94
"Middlesex County","09007","2005-2007","All","Neonatal","Number","Fetal Mortality",16
"Middlesex County","09007","2005-2007","All","Neonatal","Rate","Fetal Mortality",3.15
"Middlesex County","09007","2005-2007","All","Postneonatal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2005-2007","All","Postneonatal","Rate","Fetal Mortality",-9999
"Middlesex County","09007","2005-2007","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2005-2007","Black or African American","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2005-2007","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2005-2007","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2005-2007","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2005-2007","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2005-2007","White","Fetal","Number","Fetal Mortality",26
"Middlesex County","09007","2005-2007","White","Infant","Number","Fetal Mortality",17
"Middlesex County","09007","2006-2008","All","Fetal","Number","Fetal Mortality",29
"Middlesex County","09007","2006-2008","All","Fetal","Rate","Fetal Mortality",5.78
"Middlesex County","09007","2006-2008","All","Infant","Number","Fetal Mortality",23
"Middlesex County","09007","2006-2008","All","Infant","Rate","Fetal Mortality",4.59
"Middlesex County","09007","2006-2008","All","Neonatal","Number","Fetal Mortality",17
"Middlesex County","09007","2006-2008","All","Neonatal","Rate","Fetal Mortality",3.39
"Middlesex County","09007","2006-2008","All","Postneonatal","Number","Fetal Mortality",6
"Middlesex County","09007","2006-2008","All","Postneonatal","Rate","Fetal Mortality",1.2
"Middlesex County","09007","2006-2008","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2006-2008","Black or African American","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2006-2008","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2006-2008","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2006-2008","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2006-2008","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2006-2008","White","Fetal","Number","Fetal Mortality",20
"Middlesex County","09007","2006-2008","White","Infant","Number","Fetal Mortality",19
"Middlesex County","09007","2007-2009","All","Fetal","Number","Fetal Mortality",24
"Middlesex County","09007","2007-2009","All","Fetal","Rate","Fetal Mortality",4.92
"Middlesex County","09007","2007-2009","All","Infant","Number","Fetal Mortality",22
"Middlesex County","09007","2007-2009","All","Infant","Rate","Fetal Mortality",4.51
"Middlesex County","09007","2007-2009","All","Neonatal","Number","Fetal Mortality",16
"Middlesex County","09007","2007-2009","All","Neonatal","Rate","Fetal Mortality",3.28
"Middlesex County","09007","2007-2009","All","Postneonatal","Number","Fetal Mortality",6
"Middlesex County","09007","2007-2009","All","Postneonatal","Rate","Fetal Mortality",1.23
"Middlesex County","09007","2007-2009","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2007-2009","Black or African American","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2007-2009","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2007-2009","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2007-2009","Other","Fetal","Number","Fetal Mortality",6
"Middlesex County","09007","2007-2009","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2007-2009","White","Fetal","Number","Fetal Mortality",12
"Middlesex County","09007","2007-2009","White","Infant","Number","Fetal Mortality",17
"Middlesex County","09007","2008-2010","All","Fetal","Number","Fetal Mortality",25
"Middlesex County","09007","2008-2010","All","Fetal","Rate","Fetal Mortality",5.36
"Middlesex County","09007","2008-2010","All","Infant","Number","Fetal Mortality",16
"Middlesex County","09007","2008-2010","All","Infant","Rate","Fetal Mortality",3.43
"Middlesex County","09007","2008-2010","All","Neonatal","Number","Fetal Mortality",11
"Middlesex County","09007","2008-2010","All","Neonatal","Rate","Fetal Mortality",2.36
"Middlesex County","09007","2008-2010","All","Postneonatal","Number","Fetal Mortality",-9999
